gene	rna_pval	rna_log2fc	protein_pval	protein_log2fc
2182	RIC1	0.0819249064427726	0.618328945950936	0.213770940225629	-0.633947925386236
2183	CHD4	0.0819758278905197	0.61703284620663	0.290072651599943	-0.297907571162989
2184	PYGM	0.0820096054279672	0.634284122274702	0.810653753549317	-0.0676362169874628
2185	GPN3	0.0820220978442254	-0.629706668248923	0.6815349004337	-0.16716431755632
2186	UNC93B1	0.0820367198667661	0.644158123604542	0.658400910677425	0.124887887263579
2187	KDM2A	0.0820535078587594	0.65940982279235	0.425248588354146	-0.223643919478922
2188	CLEC16A	0.0821073201647998	0.62400175200433	0.50570094652639	-0.22056766751042
2189	TGFB1	0.0822634362739479	0.641622981817389	0.177338843101646	0.444031883647113
2190	IQGAP2	0.08234626371004	0.626103891192387	0.326286332242599	0.271517455032931
2191	PYM1	0.0823918755387102	-0.66183515007707	0.392569532487079	-0.237262196113734
2192	C3orf38	0.0824258353158828	-0.629608108482935	0.728677530706172	-0.0965155782823209
2193	EHBP1L1	0.0825612338206688	0.640836525224494	0.390209788216421	0.244749818894556
2194	SNRPA1	0.0825670092711827	-0.616862245192921	0.311382690144869	-0.284481572192154
2195	RBMS2	0.0827161557234724	0.643612924861711	0.51744105643767	0.179302417023506
2196	PKP4	0.0827517303622263	0.645071176593703	0.714755491943145	0.101727415618545
2197	ERO1B	0.0828938420902551	-0.622779572494395	0.505981673656621	-0.198512987484864
2198	CCDC90B	0.082999481074839	-0.61727176177109	0.130458713611889	0.427536458239103
2199	ESR1	0.0830186749886991	0.659882731044589	0.762037260646433	-0.162315712010398
2200	RPL6	0.0830434880421332	-0.627122288188308	0.680857595695921	-0.113950637894149
2201	AP1S1	0.0832165705006514	-0.641567936589194	0.786052826523024	0.077916061275535
2202	HERC2	0.0834440258798898	0.619337877121307	0.625654949514432	-0.142061027528465
2203	ATRN	0.0834630764859256	0.648614391493268	0.645834934881254	-0.128004554485874
2204	KPNA6	0.0835686382710557	0.638575332545199	0.563472438778694	-0.160830515976463
2205	PIGS	0.0837339985040489	0.632360628487677	0.243847429547952	0.323377869435479
2206	COPG1	0.0837798891678064	0.631267914949702	0.600560812503017	0.144993965031359
2207	HIST1H1B	0.0838276662883748	-0.632685227935865	0.234844980097959	-0.335415217318095
2208	RAB8A	0.0840075043061389	0.623478355220826	0.709261971019036	-0.102835386077538
2209	SNAPIN	0.0840583366032846	-0.628449614382099	0.293903251399114	-0.292133171281174
2210	CFL1	0.0841620376304771	-0.617738687893693	0.245212424972662	-0.326643866884023
2211	STAT5B	0.0841642544930442	0.61365103036932	0.536098016638564	0.173545490152486
2212	TWSG1	0.0842494745397156	-0.670207582741661	0.768136517383233	-0.0815522791390483
2213	BAG2	0.0843398455614513	-0.620709001882536	0.770907674928386	0.0811949707602039
2214	ZFPM2	0.0844930278769324	0.625835652217789	0.031066993918152	1.06743885569002
2215	ENOPH1	0.0845517488381734	-0.627399209290778	0.233354853627962	0.330400371400777
2216	ACTG1	0.0845890269624158	-0.659206560960303	0.604744896730871	0.147127495165098
2217	IDH3B	0.0846781357749762	0.619831664763973	0.145914960722217	-0.414644237842128
2218	UCK2	0.0846869698289393	-0.616165454805004	0.469839165506752	-0.223499018394323
2219	P4HA1	0.0847514086271002	0.639139052154964	0.0346169211362909	0.591585064001921
2220	STUB1	0.0849037102238244	-0.62146685936662	0.14739775790536	-0.402323671995532
2221	KAT5	0.0849310306543444	-0.627473838175099	0.0713955597345423	-0.560700560224746
2222	KMT2C	0.0849522197560612	0.612365303195981	0.6427779839034	0.133647438312351
2223	ARF5	0.0850270388526451	-0.622308818076575	0.385866810060509	-0.250668300086574
2224	MPHOSPH6	0.0850835203896411	-0.623274080360482	0.665716837814823	0.127737710824735
2225	HDDC2	0.0850865536035415	-0.647080517538218	0.0694194717408733	-0.515017650360801
2226	IFRD2	0.085093449635505	-0.620269969041186	0.267841914220116	0.360483482214084
2227	ZFC3H1	0.085186456983987	0.615223834481614	0.157623974164935	0.435715694090523
2228	CFL2	0.0853113822074605	-0.622512129562625	0.109509940752605	-0.451882542760769
2229	PTPN3	0.0853655352547884	0.619597003071295	0.637494756357927	0.220788259532088
2230	TMEM70	0.085565128634258	-0.622578521938443	0.423560980652507	0.2239663326352
2231	SIK3	0.0856350753534959	0.61329666770744	0.271872431432964	-0.372762388955815
2232	LARP1	0.0856769698839333	0.621285763448442	0.756252061756172	0.0877016690925663
2233	NENF	0.0857171306161542	-0.61742916178552	0.468209264895956	0.200853673131014
2234	NT5C3B	0.0857550723629959	-0.624040044338593	0.275849693177875	-0.39299893256253
2235	ADCY3	0.0857868333330661	-0.638602282642896	0.360570661686155	-0.509612554860616
2236	KDELC1	0.0858257424174828	-0.634992177655635	0.273632204721021	0.330129395761299
2237	C11orf52	0.0858861529522256	-0.632493063639756	0.376931417603846	-0.383282480730342
2238	DDX55	0.0859274763941823	-0.639600050412363	0.648291407312949	-0.135181007415929
2239	PGK2	0.0859294789118444	0.624276118644447	0.0865482182675889	0.495300118869888
2240	AKT2	0.0859317198065258	0.614636732638372	0.520943951086696	0.179130056624979
2241	CLSTN1	0.0859390749409828	0.614910383709733	0.628190005901129	-0.141168198067055
2242	GPATCH11	0.08616396398427	0.654931825449178	0.749002826765943	-0.169909035790947
2243	FAM98C	0.086180069132831	0.628544005502482	0.53750715369021	0.210232383140258
2244	INTS9	0.0862322816100039	-0.614045420636522	0.0428521674387675	-0.592154743527734
2245	BANF1	0.0862931453837349	-0.6087848305284	0.42350262551326	-0.223216883961071
2246	SLC5A1	0.0863087634738329	0.681464998211335	0.116850239459913	-0.850593459313937
2247	NUDT12	0.0863832330920121	-0.642554369432941	0.762751936386821	0.113390790959411
2248	PLEKHG2	0.0864522001212992	0.609744268537195	0.233127548657158	0.495655204809768
2249	AP1S2	0.0864683188172502	-0.608592871663635	0.395413456518789	-0.241504224746489
2250	SPEN	0.0864747621504398	0.616045830999849	0.104186362989177	-0.456502624111976
2251	GLCE	0.0866716225998624	0.703909007114397	0.367865372326481	-0.290265566898088
2252	ATP1A2	0.0867214122826283	0.617772293699423	0.754855853089596	0.0877713583077191
2253	TCIRG1	0.0867589906348456	0.626313470562852	0.31141106257531	-0.281922667815959
2254	STK25	0.0869755922452189	0.60793240107832	0.105209111470193	-0.455728288009927
2255	YEATS4	0.0871363732735256	-0.642887261510339	0.0458851850175474	-0.579032947411957
2256	PAAF1	0.0871378407168227	-0.610639729832586	0.00817822751689333	-0.773817519944134
2257	AP1S3	0.0871497958470722	0.613293385552303	0.487303494046324	-0.223686147842711
2258	DNLZ	0.0871711514174065	-0.619059627915401	0.557154498185537	-0.211091113358195
2259	PLA2G4A	0.0872376695230476	-0.612034332055352	0.0485271099770384	-0.554485489592124
2260	LETM2	0.0872584330366723	-0.618060941013821	0.467790539101297	-0.260224427746632
2261	GOLGA2	0.0874727007188917	0.672454002506727	0.549524062416887	0.167466030544048
2262	SHOC2	0.0875304233274821	0.625545338563662	0.701498014353893	0.106596931127772
2263	ACTB	0.0875738597983262	-0.613262648848381	0.604744896730871	0.147127495165098
2264	RNASE3	0.0877264930344307	-0.607004754126505	0.628333895843833	0.145116191196412
2265	WDR62	0.0878662270040573	0.629511516186206	0.115704583001312	-0.873688039537889
2266	CDK13	0.0878871830504456	0.614827332733731	0.690309575155946	-0.111588411737055
2267	DPEP3	0.0880088163944466	-0.624424370284438	0.206968663574977	0.459311868156988
2268	PNMA3	0.0880365926905521	0.621231759828526	0.324651189265128	-0.41706009167704
2269	RPLP1	0.0881815911166806	-0.617558200464551	0.121548852722244	-0.431662264573897
2270	SLCO2B1	0.0882054658446132	0.621178449964842	0.0694189014710372	0.72019181511069
2271	GNS	0.0882326551078921	0.621614024041307	0.627675184444473	0.134597535221041
2272	TFAP2C	0.0884528129435164	0.628074725433314	0.493836042447689	-0.379097921498958
2273	TOM1L2	0.0885712926673937	0.616670952319198	0.685283457126266	0.114577149871178
2274	RWDD4	0.0886787658141905	-0.627907315526384	0.617606947340075	0.157918512466434
2275	ANKS1A	0.0888213208575458	0.614861990349192	0.443004270681791	-0.213323559757595
2276	GBE1	0.0888287114471726	-0.635040167972008	0.25783709340819	-0.317709373281364
2277	ZFP36L1	0.0888773890531687	0.6195730457369	0.0727337715614597	-0.528807206209497
2278	KAZN	0.0888911636800646	0.60335343106621	0.0433341857381851	0.706220259333907
2279	LRRC25	0.0890338953125811	0.648406902217337	0.342408812528106	0.348440900925333
2280	STAT6	0.0890370196514544	0.632495057229651	0.193007706740245	0.366645129575373
2281	VSNL1	0.0891630905236445	0.624577231465785	0.245098600012416	0.344852337826391
2282	RNF220	0.0893077227203581	0.624110393789799	0.215135501322715	0.375879632213605
2283	LGALSL	0.0896578525232788	-0.616735390905181	0.0246525779738177	-0.631184331648483
2284	ADD2	0.0896928316647761	0.614466866501024	0.0127890701908337	0.702321969943736
2285	NOVA2	0.0897100121664421	0.623050969170715	0.424345931777077	-0.227584793689202
2286	ROCK1	0.0899797749638144	0.602851454716515	0.00300903368031913	0.825146806773514
2287	CHCHD2	0.0906363078632244	-0.611638373152876	0.032201107382637	-0.595517118895582
2288	PC	0.0906462363014039	0.613713334266488	0.212862717690804	-0.346625129548624
2289	NOSIP	0.0908372695075313	-0.614920438292531	0.432143978384173	-0.220384634395051
2290	FAHD1	0.0908880324058075	-0.610961188209695	0.27406300361435	-0.30351890407632
2291	GEMIN5	0.0909166376581695	0.613024559642563	0.712612242695896	0.103644175869406
2292	VAMP3	0.0909695233136139	0.611031548603897	0.198546883614189	0.362256618676453
2293	PYGL	0.0909934968231979	0.613913096478063	0.237622859439834	0.330148362484208
2294	PPIB	0.0918603339926292	-0.604190829546914	0.104587797080393	-0.450443217104023
2295	CFAP20	0.0919546686878591	-0.61228628029226	0.510688841509394	0.186054185989051
2296	MLH1	0.0919641014672832	-0.603864934461981	0.348105782753512	-0.269484438172572
2297	MIF4GD	0.0920188255501451	-0.605894403384394	0.514200214059547	-0.199305178713806
2298	INTS10	0.0921416785178868	-0.599547221442362	0.0429742363681552	-0.588930933392311
2299	ZNF24	0.0922708781750579	-0.609747735064411	0.0178026792203582	-0.694461517208312
2300	MRPL4	0.0923173181807557	-0.621962065167094	0.288180057663855	0.294981290979631
2301	C9orf72	0.092720728965699	-0.618542921421564	0.240875222387321	-0.601125829369412
2302	ECM1	0.09285641407399	0.607267162204652	0.11615916327074	0.442210196969941
2303	C4orf33	0.0932242489108762	-0.616899040856475	0.700672769229952	0.140322283689081
2304	MKNK1	0.0933257188654857	0.601024335400149	0.064823209750244	-0.606188071914428
2305	DYNC1LI1	0.0933280950474784	-0.596167763629625	0.518605560950487	-0.178592488780641
2306	SFRP1	0.093338183128357	0.603586542057788	0.639157196687144	0.146415566372704
2307	PIR	0.0933819566149743	-0.610549066717301	0.0123063588565274	-0.705282072829431
2308	GPM6B	0.0933916161743933	-0.607542572869938	0.00135949765148423	-1.64754402880204
2309	CROCC	0.0934380386874224	0.609310451568029	0.259693374088179	0.31459769538689
2310	TCTEX1D2	0.093439245624313	-0.603899253429362	0.079688223212899	-0.961928204623597
2311	PRKCD	0.0937143301633461	0.607241764578501	0.434495753317351	0.218526841633441
2312	PGP	0.0937154814849491	-0.610394359751966	0.407824753637445	-0.231540464446962
2313	VNN2	0.0937167478296535	0.637121936861567	0.206040349246167	0.729897950284218
2314	USP6NL	0.0937847652984363	0.615665138838745	0.404180442380911	0.25152471212412
2315	NDUFS5	0.0938390986768253	-0.59629022727408	0.482296793134928	0.196349941045061
2316	ELP1	0.0941970746390226	0.60497936322211	0.275857024471382	-0.311051493951911
2317	RPS19BP1	0.0942957642818926	-0.611090919842661	0.00154739970015013	1.00460266771051
2318	CAPNS1	0.0943320535224371	0.608682687740839	0.37346540781333	0.247720001392681
2319	ZPR1	0.0943431400396022	-0.603088241419537	0.334766201106969	-0.269292645168033
2320	TCF7L2	0.0945203084795642	0.59743867114644	0.511599747946472	-0.216093773214063
2321	KDM1B	0.0946561120682714	0.596292399688733	0.269125218410624	-0.370201487393556
2322	ZBTB40	0.0946569587281245	0.595421626802835	0.659971808754462	0.150473887184396
2323	QPCTL	0.0947285820432947	-0.606121834706816	0.627991295323224	0.15343024316009
2324	RPS15	0.0948263632852169	-0.599694062998464	0.549976174182169	-0.1682224462846
2325	SEC11A	0.0948368846485561	-0.615225875659121	0.565041772207633	-0.169240770501122
2326	SLC25A10	0.0949435979803956	-0.610026941898199	0.090305826909176	-0.477316323676873
2327	FAM83F	0.0949600575569941	-0.619263764784244	0.383814283174976	-0.364264111743438
2328	PPP6R1	0.0949847009703999	0.613938729959234	0.34137870770169	0.270262669010062
2329	RHOG	0.0951875959633475	0.630684531460208	0.0795576649280426	0.494626113805801
2330	GOSR1	0.095230014681426	0.604847643651577	0.353783041181814	0.257844566090365
2331	CCDC186	0.0954195763677119	0.596618524686419	0.168664790076222	0.398729120420867
2332	RBP7	0.0956814105662255	0.630986402876178	0.122844366153081	0.596117270184599
2333	HNRNPR	0.0956934373279128	0.59869117476133	0.306989504410342	-0.285761198235702
2334	ITIH5	0.09572292953005	0.607221893097403	0.00490710171967306	0.834945374010905
2335	RNF20	0.0960340431820011	0.606303105865304	0.393622831043592	-0.239571014889173
2336	C19orf53	0.0961345079582673	-0.620128626011423	0.575212208860729	0.161463392591255
2337	PIP4K2A	0.0963998168304122	0.605930031580157	0.689287561453609	-0.111189204209707
2338	COL11A2	0.0964786192725952	0.599087190343612	0.0295703365753638	0.741098454464429
2339	TTC12	0.0964801815720452	-0.60170254846811	0.395998022746532	-0.402421355315245
2340	CDK5RAP3	0.0965057092094375	0.601306307784735	0.0732183988975384	-0.499166517897743
2341	NR2F2	0.0966582164957914	0.621306809524042	0.463269002764291	0.207326716272692
2342	C17orf80	0.0968348687731372	-0.604536088858468	0.559262987572935	0.233483378946044
2343	GIT1	0.096934924918099	0.601245581209674	0.529473078915345	0.177397669721893
2344	SLC39A7	0.0970928263036969	-0.592960659077359	0.063155995686034	-0.517189775025107
2345	COQ3	0.0973780957762133	-0.611702090358562	0.478507836159135	0.203104642152316
2346	POLA2	0.0973830370499217	-0.596376542876679	0.334916706426401	-0.294745475406616
2347	PRPS1L1	0.0974883444899808	0.833309050050608	0.0799728564101029	-0.499539773278683
2348	GPX1	0.0975904401523047	-0.607075297483407	0.660382403557353	0.125308393809378
2349	RBX1	0.0976004368872047	-0.59908623855679	0.067709404818919	-0.531361659765191
2350	THSD4	0.0976982728243724	0.59239432279134	0.183309902951673	0.368852827311687
2351	PCGF6	0.0977852228218917	0.592155018208261	0.431712834228177	-0.288487676825432
2352	NCF4	0.0978494474281019	0.635460825336607	0.557040109307772	0.164169550592178
2353	NDUFA4	0.0978745858049447	-0.605878132840076	0.340589805488351	-0.266648250187379
2354	CUX1	0.0979407604549259	0.594738528606034	0.0275415297955586	0.614168346448853
2355	ACYP1	0.0981214605785931	-0.601489767746829	0.557844720436137	-0.162088890270933
2356	PPM1G	0.0981562590941864	-0.633208261946514	0.215851324302293	0.343161490768542
2357	TBC1D1	0.0981828616744821	0.621489550207039	0.660946241795795	-0.124529807607455
2358	APAF1	0.0982109368201037	0.58850085813193	0.658932982218842	0.123852833130559
2359	IL16	0.0982475952022889	0.624193036661135	0.550902847356446	0.169954265167414
2360	PRKCB	0.0985386180368607	0.618255763052383	0.344343188483137	0.267018310305708
2361	B4GALT3	0.0985512791654416	-0.599616955642232	0.615250933129271	0.299371238815243
2362	NOTCH2	0.0986100271018895	0.587719559624926	0.139311326972793	0.433308246396763
2363	PDIA4	0.0986284968387636	-0.597321685138415	0.00360788394778656	-0.828262090654344
2364	LTBP4	0.0987083653730796	0.58989133926402	0.36287916952889	0.252692704014602
2365	ARIH2	0.0987098891556829	-0.590810075367063	0.644001090181465	-0.128842590677412
2366	BRCC3	0.0987772444864811	0.610313716921995	0.160873417787932	0.39508509292772
2367	HSP90AA1	0.0988112135715892	-0.622875760136417	0.466815891740522	-0.205579169948182
2368	ZKSCAN1	0.0988406632534665	0.592764221372362	0.17608483226328	-0.396774463173529
2369	LIN7B	0.098965132355266	-0.601194009676575	0.459277868371337	0.218865356205981
2370	CLPTM1L	0.0991596760570584	-0.630649784826927	0.193632958323019	-0.360857617163474
2371	DNAH3	0.0991998081579824	0.58793094287438	0.665741406750197	0.143823302277341
2372	PTS	0.0995172918159134	-0.597081493400913	0.477534822285653	-0.203418108769227
2373	EBNA1BP2	0.0996000284839276	-0.592108780812911	0.174101277666395	-0.381356919515451
2374	ARHGAP31	0.0996363137149359	0.632895649321462	0.392590836942459	0.31064533193838
2375	GPN1	0.0997135605120724	-0.59265383868036	0.507222164540397	0.199819269158768
2376	FBXO18	0.100138785397663	0.597080416867988	0.036938947957125	-0.718619856934918
2377	OBSL1	0.100233668605721	0.595140167153564	0.210369712831728	0.35505542451256
2378	IL17RA	0.100291922125483	0.615274017574556	0.119718805434444	0.926853261510755
2379	ZBTB4	0.100726228646079	0.595018905459082	0.501554591113885	0.239353018233287
2380	KRT7	0.100765729265009	0.610033085426737	0.0192769839818147	0.663098861570461
2381	BLVRB	0.10084123270284	-0.591062377445936	0.394016722736466	-0.236907325042776
2382	DYNC2LI1	0.101024243866957	-0.595937460741001	0.219902563095108	-0.461756722586641
2383	BRAT1	0.101080990698447	-0.59246751464333	0.0663965530149492	-0.520591768319137
2384	FAM120A	0.101116980964712	0.60298154124132	0.0133953886462498	0.709837127278052
2385	UCHL1	0.101126931338151	-0.625542439368889	0.613466509195607	-0.141824043991387
2386	DNAJB1	0.101168299617292	-0.632489619715697	0.561549538464988	-0.161390627579687
2387	TOR1A	0.101308042384407	-0.600092574651124	0.189612355934721	-0.365422841532966
2388	EIF2S3	0.101384506039006	-0.59806447168923	0.171594463679549	-0.387679381129462
2389	PIK3R3	0.101663518728135	0.595925582294702	0.228556898722466	0.371401338498728
2390	TMEM57	0.101853715897359	0.59865336914919	0.122714679464562	0.463808336251376
2391	RPSA	0.10227135960559	-0.581769480943433	0.374239976719677	-0.252055129209713
2392	EIF4A3	0.102383168772247	-0.57956696064287	0.191660512757402	-0.364585819938294
2393	RBM26	0.102405107713125	0.594365915102138	0.387957953733042	-0.242964259070671
2394	RAB7A	0.102432588934063	0.592285183791997	0.441754506716086	0.214418303647661
2395	PRSS21	0.102454579428605	0.580809571392308	0.599898789073411	0.183375689710735
2396	C1RL	0.102583138158736	0.668469284267784	0.208391987106232	0.35577457292153
2397	PRKACA	0.102622343558588	0.581379044091219	0.443882716863182	0.212870144664242
2398	TOR4A	0.10267627426989	0.592792100583472	0.202931564075946	0.359376161202766
2399	IRS1	0.102677179880542	0.586384939935578	0.0863088306367431	0.807630764164561
2400	SNX29	0.102958462178756	0.590201423240954	0.131609208303792	-0.552976350828234
2401	HMGB2	0.102996444976797	-0.589273065815313	0.398854443393052	-0.236198174089117
2402	NOP16	0.102998348042101	-0.586273093752815	0.104965818564283	-0.452366176061082
2403	NSA2	0.103069713781122	-0.621832682914602	0.215704432128741	0.354244388668106
2404	TACSTD2	0.103098155520896	0.581689764216862	0.125482812615493	0.425439788444242
2405	CCM2	0.103218444750167	0.597646167851275	0.227637074015091	0.351149041129973
2406	NCS1	0.103279749294271	0.598153816819689	0.50720976180709	0.225729874412394
2407	NDUFB7	0.10336932159811	-0.597320216064352	0.108742311024725	0.45762113166429
2408	PLOD1	0.103593948129496	0.585169559537962	0.358314711037897	0.256555556159237
2409	KHNYN	0.103601787962633	0.579378484692252	0.024534440462789	-0.680606125046339
2410	RNASE2	0.103614789673521	0.615771884065541	0.130638059619141	0.652966232335246
2411	RAN	0.10367974157364	-0.586201058821526	0.200553725193424	-0.362327541263934
2412	RNLS	0.103681008455015	0.591404807940487	0.435920639899433	-0.289035396466038
2413	C18orf21	0.103716401090789	-0.585673927070229	0.335685478023169	0.363664067284559
2414	TSPAN14	0.103805420058447	0.579697607636409	0.597909190917245	0.146063749647326
2415	MANBAL	0.103838926892478	-0.601540948489684	0.337602018960342	0.302714948899374
2416	SCEL	0.104193650652316	0.584221986847518	0.302923999654769	0.407344736520252
2417	PHF5A	0.104206901296542	-0.599940573718082	0.433464096275214	-0.217646529018473
2418	PPIL3	0.104238185502442	-0.587944338398141	0.00821412752996262	-0.735931749079836
2419	KRT85	0.104313957149078	0.607687849677302	0.317736735229468	0.328424763845387
2420	H3F3C	0.104477761253233	0.580020374364528	0.0274264239890439	-0.631574542567504
2421	TNRC6B	0.104485611429863	0.589436681789044	0.485570931683299	-0.201601784017511
2422	PRRC1	0.10455897919237	0.581452249186232	0.289060477441176	0.295793835690939
2423	TTC33	0.10461986744944	-0.595928704517203	0.0713640380160808	-0.730854679847386
2424	NSMCE2	0.104975525635493	-0.591170307288533	0.409814158765793	-0.233405706506968
2425	SDHAF2	0.105147548362026	-0.585888238229152	0.607650689163765	0.152607851547888
2426	SPG11	0.105213747867803	0.58958607438553	0.510552429153514	-0.190762560979244
2427	OGDHL	0.105263351083643	0.579485477814112	0.310061412226187	0.285927819631908
2428	USP34	0.105414967699252	0.590408391815618	0.541633515712299	-0.169149939921012
2429	IGF2	0.105451751965364	0.589639197181699	0.283499760751275	0.302536217324758
2430	CCT3	0.10545861297499	-0.597317132042865	0.428108801411359	-0.218791677823957
2431	PARG	0.105470253645112	0.600701581755602	0.278703717889446	0.32437947672946
2432	PSMD14	0.105505453560255	-0.61180127008896	0.247633709070587	-0.322786848491724
2433	COMMD9	0.105524654865113	-0.581134638512122	0.28441838817619	0.298906110770983
2434	RSL24D1	0.105927413601619	-0.580714266488421	0.157825539884843	-0.413897229293728
2435	PPP1CA	0.10595956705875	-0.576776609524384	0.0446668207099129	-0.571073921506492
2436	ZNF623	0.106038806876721	0.593379051428131	0.0653783520554932	-1.43074968464045
2437	RPL9	0.106116034124787	-0.584295125167873	0.108925257364403	-0.443586183863519
2438	KRT16	0.106267134875287	0.582001300888923	0.191570110379479	0.362639521895523
2439	FAM129B	0.106365233958553	0.643965311949021	0.397690313257829	0.237847012693698
2440	ADO	0.106645298286535	0.579719977899919	0.499068220590113	0.192936700396247
2441	EIF3C	0.106857435219744	0.580715111704878	0.244832620566829	0.330189942893162
2442	ALDH4A1	0.106991993202953	0.574044626380637	0.0579055020893516	0.530018896236069
2443	MRVI1	0.107068003875578	0.6143741130986	0.0412184556697092	0.64980836943651
2444	LMO4	0.10707459001482	-0.581644406653359	0.57175119090216	0.285798668235678
2445	USP36	0.107115932618826	-0.576193110258556	0.0335630585454154	-0.678859983392084
2446	S100A8	0.10735094439546	-0.572231523889971	0.0493826519754503	0.571758301016253
2447	POP1	0.107385912984774	0.5798574976926	0.133987942054731	0.435846052215071
2448	MECR	0.10741714598776	0.588583129544974	0.61549832270543	0.142265967326908
2449	MCCC1	0.107731907315457	-0.593123716743036	0.313210066228536	-0.27914756554848
2450	STRIP2	0.107945603047726	0.579647139841357	0.224381534185222	0.369278142241512
2451	IAH1	0.108053158390951	-0.600088551894968	0.478153051402745	-0.197100274321287
2452	UBE4B	0.108114823702332	0.573058193481024	0.169333140852977	-0.387556231241052
2453	CNOT11	0.108440118412584	0.578859143874154	0.0318906424499685	-0.611485566507227
2454	GEMIN2	0.108627239020992	-0.58992799791549	0.271468940766839	-0.348828349450323
2455	CTPS2	0.108676438231218	-0.609324918553029	0.0933101446564702	-0.469850493155629
2456	NT5DC3	0.109067828685598	0.570601495842404	0.244776975049302	0.35117310772127
2457	SNX9	0.10909510387834	0.587907494868151	0.165903951462228	0.387020573927967
2458	MYO1D	0.109240787734351	0.587648226560765	0.377064521997	0.249252026010728
2459	RDH11	0.109321909502884	-0.592384018660276	0.297257757200084	0.289012476423356
2460	CACNB1	0.109641099340893	0.579105832278981	0.158657169294927	0.469719646213085
2461	NME6	0.109796595034659	-0.578348417440591	0.104258489415953	0.93970948611723
2462	ATPAF2	0.11038867766991	-0.613306984764317	0.123372454471037	-0.441198045026154
2463	TMEM55B	0.110436552498858	-0.590269031868329	0.106965702760111	-0.503932234522749
2464	PLEC	0.11071801023222	0.580269020139541	0.465107978908678	0.206560405857936
2465	TMEM201	0.110849312493303	0.567440029116268	0.00758812278428249	0.741061003951168
2466	PHC1	0.111070975212174	0.571312005574757	0.236257762860714	-0.543307102525866
2467	PPP3CC	0.111110841204551	-0.57162654003823	0.0098070340968586	0.755355064239319
2468	GPSM3	0.111317736662275	0.598668344188629	0.090473073156519	0.478559608033309
2469	CDK18	0.111458390573348	0.569610990305845	0.072656224348028	0.522776273847317
2470	CD14	0.111671268016957	0.595191135067063	0.019217011052783	0.665173175696272
2471	TMED10	0.111688853038403	-0.603757848077659	0.416680441192183	0.227704345539547
2472	GTF2F1	0.111712352942864	0.571955675541104	0.134506787259839	0.423932669741765
2473	POLR3D	0.111797582384827	-0.579349323235076	0.392062952888548	0.26289315751892
2474	UBA2	0.111922479178056	-0.58931082096851	0.430852531769857	-0.22065113831797
2475	BIRC6	0.111942284015134	0.564606284281403	0.586821761359537	-0.151932740457076
2476	MANF	0.111997957350783	-0.568824976536107	0.358406137203724	-0.253711082556837
2477	ADAP1	0.112135478046125	-0.576119004165376	0.234872099016766	0.377438492438121
2478	API5	0.112474194255589	-0.565268717959512	0.394354576566432	-0.236867088030659
2479	U2AF1	0.112556375330695	0.56275225850223	0.176197693930635	-0.380918832412983
2480	NRIP2	0.112705618133598	0.567303136478533	0.207516483686525	0.581285819508533
2481	UBE2I	0.112854414968869	-0.575935743493403	0.344131086570081	-0.265291841217711
2482	KIF5C	0.112858338403826	0.565093652085802	0.528859301372785	-0.177658639992008
2483	OSBP2	0.113166468306548	-0.573909914437135	0.126182870379905	-0.435689309804051
2484	TEPSIN	0.113764658323289	-0.5771038470619	0.104139672329772	-0.684481705808041
2485	TLE1	0.113944912289436	0.566167572288467	0.466506238929559	0.203967942089503
2486	FGR	0.114057667011279	0.603353844487769	0.0685617216544797	-0.509739732549538
2487	TRAPPC6B	0.114137488019282	-0.584047484724453	0.152179423020045	-0.431550115963763
2488	C1QC	0.114212451374551	0.60190188196631	0.0695915909483095	0.50310054687839
2489	SMG7	0.114314095125028	0.561986065047172	0.513494793423899	-0.192434601213841
2490	COL4A5	0.114366247745513	0.565489366902077	0.48458460238285	0.196932112055067
2491	TMEM209	0.114386186765834	0.585574505571181	0.0366487030660182	-0.58551438547911
2492	AK1	0.114399597310024	-0.574797285101362	0.390925874152631	0.239091346405768
2493	FLI1	0.114454118306054	0.601769073668429	0.148017934769904	-0.639951737848714
2494	KRT2	0.114648752914986	-0.701479298028108	0.179268207773982	0.382561685676615
2495	EIF2AK2	0.114776911084693	0.563605345671132	0.320086953763732	-0.27762067102425
2496	ABHD17A	0.115011816787413	-0.56432730408908	0.223744086820266	-0.82827676586668
2497	SUDS3	0.115084907130028	0.589183525199686	0.55279491233248	-0.173693538096968
2498	C7	0.115240659723417	0.587863198996162	0.150751813351823	0.409186986971044
2499	ELMO1	0.115287302247695	0.584272481916355	0.241014892785452	0.333262312283937
2500	CSRP1	0.115939128321255	0.568980682060413	0.542669156648965	0.171497934760176
2501	NCOR1	0.116017396074721	0.565409871633516	0.112912521026507	-0.453439723023598
2502	ABHD10	0.11602655425675	-0.582642647962744	0.525670941048982	-0.179178691836019
2503	MYO5A	0.116041813435722	0.567875800651825	0.278504542448359	-0.302474539578098
2504	GATAD1	0.116324349277582	0.562860605392549	0.508126696157777	-0.243487927739273
2505	LIG3	0.116382323112661	0.563637941809561	0.0453605612682764	-0.570330837710492
2506	ATOX1	0.116826610072856	-0.568830853838437	0.171096221304904	-0.384771319359784
2507	TIMM22	0.116830374297241	-0.573345666081932	0.0551254748211537	-0.703639206532757
2508	TKTL2	0.116832219822504	0.567413523832828	0.365705380962041	-0.313497209449803
2509	MOB3B	0.116911620230587	-0.569579704732895	0.128658560595474	0.526247777889853
